step,starting_modules,modules,move_type,energy,mc_outcome
485,YO2YOYOY2OYOYO2YOY2O6YOYO2YOY2O2YO2Y2OYO2YO2YOYO2YOYO5YO2YO2YO2YOYOY2O2YO,O3YO2YO2YO2YOYOY2O2YOYO2Y2OYO2YO2YOYO2YOYO2Y2O6YOYO2YOY2O2YO2YOYOY2OYOYO2YO,3,1.25e+18,cR
486,YO2YOYOY2OYOYO2YOY2O6YOYO2YOY2O2YO2Y2OYO2YO2YOYO2YOYO5YO2YO2YO2YOYOY2O2YO,YO3YOY3OYOYO3YOY2O5YOYOYOY2O2YO2Y2O2YOYO3YOYOYOYO5YO2YO2YO2YOYO2Y2O2YO,9,1.25e+18,cR
487,YO2YOYOY2OYOYO2YOY2O6YOYO2YOY2O2YO2Y2OYO2YO2YOYO2YOYO5YO2YO2YO2YOYOY2O2YO,YOYO2Y2OYOYO2YO2YO5YO2YOYO2YOYO2YO2YOY2O2YO2YO2YOYO2YO5YO2Y2OY2OYOY2OYOYO2,2,1.25e+18,cR
488,YO2YOYOY2OYOYO2YOY2O6YOYO2YOY2O2YO2Y2OYO2YO2YOYO2YOYO5YO2YO2YO2YOYOY2O2YO,YOYO6YO2YO2YOYO3YO2YOYO2Y3O4Y2O2YO3YO2YO2YOY2O3Y2OYOYOY2OY2OYO4YO2Y2,10,1.25e+18,cR
489,YO2YOYOY2OYOYO2YOY2O6YOYO2YOY2O2YO2Y2OYO2YO2YOYO2YOYO5YO2YO2YO2YOYOY2O2YO,YOYO2,7,2e+19,cR
490,YO2YOYOY2OYOYO2YOY2O6YOYO2YOY2O2YO2Y2OYO2YO2YOYO2YOYO5YO2YO2YO2YOYOY2O2YO,YOYO2,7,2e+19,cR
491,YO2YOYOY2OYOYO2YOY2O6YOYO2YOY2O2YO2Y2OYO2YO2YOYO2YOYO5YO2YO2YO2YOYOY2O2YO,O2Y4OYOY2OY2OY2O3Y2O2YO2YO3YO3Y2O2Y2O2Y2O2YOYO2YO14YOYOY2OYO2Y2O,10,1.25e+18,cR
492,YO2YOYOY2OYOYO2YOY2O6YOYO2YOY2O2YO2Y2OYO2YO2YOYO2YOYO5YO2YO2YO2YOYOY2O2YO,YO2YOYOYOYO2YOYOYOYO2YO5Y2O2Y2OYOYO2Y2OYOYO2YO2YO2YOYO4YOYOYO2YO3YOYOYO2YO,10,1.25e+18,cR
493,YO2YOYOY2OYOYO2YOY2O6YOYO2YOY2O2YO2Y2OYO2YO2YOYO2YOYO5YO2YO2YO2YOYOY2O2YO,YOYO2Y2OYOYO2YO2YO5YO2YOYO2YOYO4YOY2O2YO2Y2OYO2YOYO4YO2Y2OYO2YOYOY2OYOYO2,2,1.25e+18,cR
494,YO2YOYOY2OYOYO2YOY2O6YOYO2YOY2O2YO2Y2OYO2YO2YOYO2YOYO5YO2YO2YO2YOYOY2O2YO,YO2YOYOY2OYOYO2YOY2O6YOYO2YOY2O2YO2Y2OYO2YO2YOYO2YOYO5YO2YO2YO2YOYOY2O2YO,1,1.25e+18,cR
495,YO2YOYOY2OYOYO2YOY2O6YOYO2YOY2O2YO2Y2OYO2YO2YOYO2YOYO5YO2YO2YO2YOYOY2O2YO,YO2Y2OYOY2OYOYO2YOY2O6YOYO2YOY2O2YO2Y2OYO2YO2YOYO2YOYO5YO2YO2YO2YOYOYO2YO,1,1.25e+18,cR
496,YO2YOYOY2OYOYO2YOY2O6YOYO2YOY2O2YO2Y2OYO2YO2YOYO2YOYO5YO2YO2YO2YOYOY2O2YO,YOYO2Y2OYOYO2YO2YO5YO2YOYO2YOYO2YO2YOY2O2YO2Y2OYO2YO5YO2YOYOYO2YOYOY3OYO2,2,1.25e+18,cR
497,YO2YOYOY2OYOYO2YOY2O6YOYO2YOY2O2YO2Y2OYO2YO2YOYO2YOYO5YO2YO2YO2YOYOY2O2YO,YOY2OYOYO2YOYOY2O2YO2YOY2O6YOYO2YO2YO2YOYO2YOYO2Y2O2YOYO2Y2O4YO2YO2YO2YOYO,3,1.25e+18,cR
498,YO2YOYOY2OYOYO2YOY2O6YOYO2YOY2O2YO2Y2OYO2YO2YOYO2YOYO5YO2YO2YO2YOYOY2O2YO,YOYO2YOYOY2OYOYO2YO2YOYO2YOYO2YO2YOY2O2YO2Y2OYO2YO5YO2Y2OYO2Y2OYOYO2YO2YO5,4,1.25e+18,cR
499,YO2YOYOY2OYOYO2YOY2O6YOYO2YOY2O2YO2Y2OYO2YO2YOYO2YOYO5YO2YO2YO2YOYOY2O2YO,YOYOYOYOYOY2O2YOY2O7YO2YOY3OYO2Y2O2YO2YOYO2YO2YOYO5YO2YO2YO2YOYO3Y2O2Y,9,1.25e+18,cR
500,YO2YOYOY2OYOYO2YOY2O6YOYO2YOY2O2YO2Y2OYO2YO2YOYO2YOYO5YO2YO2YO2YOYOY2O2YO,YO2Y2OYO2YO3YOYO2YO,7,5e+18,cR
501,YO2YOYOY2OYOYO2YOY2O6YOYO2YOY2O2YO2Y2OYO2YO2YOYO2YOYO5YO2YO2YO2YOYOY2O2YO,YO2YO,6,2e+19,cR
502,YO2YOYOY2OYOYO2YOY2O6YOYO2YOY2O2YO2Y2OYO2YO2YOYO2YOYO5YO2YO2YO2YOYOY2O2YO,YO2YOYO2YO,7,1e+19,cR
503,YO2YOYOY2OYOYO2YOY2O6YOYO2YOY2O2YO2Y2OYO2YO2YOYO2YOYO5YO2YO2YO2YOYOY2O2YO,YOYO2Y2OYOYO2YO2YO5YOYO2YOYOY2OYOYO2YO2Y2OYO2YO5YO2Y2O2YOYO2YOYO2YO2YOY2O2,4,1.25e+18,cR
504,YO2YOYOY2OYOYO2YOY2O6YOYO2YOY2O2YO2Y2OYO2YO2YOYO2YOYO5YO2YO2YO2YOYOY2O2YO,YO3Y,7,2e+19,cR
505,YO2YOYOY2OYOYO2YOY2O6YOYO2YOY2O2YO2Y2OYO2YO2YOYO2YOYO5YO2YO2YO2YOYOY2O2YO,YO2YO,7,2e+19,cR
506,YO2YOYOY2OYOYO2YOY2O6YOYO2YOY2O2YO2Y2OYO2YO2YOYO2YOYO5YO2YO2YO2YOYOY2O2YO,YO2Y3O2Y3OY2O3YOY4O6YO3YOYO2YO2Y4O2YOYO5YOYO5YO2YO2YO2YO2YO2YO,9,1.25e+18,cR
507,YO2YOYOY2OYOYO2YOY2O6YOYO2YOY2O2YO2Y2OYO2YO2YOYO2YOYO5YO2YO2YO2YOYOY2O2YO,YOYO2Y2OYOYO2YO2YO5YO2YOYO4YO2YO2YOY2O2YO2Y2OYO2YO3YOYO2Y2OYO2YOYOY2OYOYO2,2,1.25e+18,cR
508,YO2YOYOY2OYOYO2YOY2O6YOYO2YOY2O2YO2Y2OYO2YO2YOYO2YOYO5YO2YO2YO2YOYOY2O2YO,YOYO2Y2OYOYO2YO2YO5YO2YOYOYOYO2YO2YOY2O2YO2Y2O2YO2YO5YO2Y2OYO2YOYOY2OYOYO2,2,1.25e+18,cR
509,YO2YOYOY2OYOYO2YOY2O6YOYO2YOY2O2YO2Y2OYO2YO2YOYO2YOYO5YO2YO2YO2YOYOY2O2YO,YO2YO,6,2e+19,cR
510,YO2YOYOY2OYOYO2YOY2O6YOYO2YOY2O2YO2Y2OYO2YO2YOYO2YOYO5YO2YO2YO2YOYOY2O2YO,YOYO2,7,2e+19,cR
511,YO2YOYOY2OYOYO2YOY2O6YOYO2YOY2O2YO2Y2OYO2YO2YOYO2YOYO5YO2YO2YO2YOYOY2O2YO,YOY2O2YO2YOYOY2OYOYO2YOYO2YO2YOYO2YOYO2Y2O6YOYO5YO2YO2YO2YOYOY2O2YOYO2Y2O,3,1.25e+18,cR
512,YO2YOYOY2OYOYO2YOY2O6YOYO2YOY2O2YO2Y2OYO2YO2YOYO2YOYO5YO2YO2YO2YOYOY2O2YO,YO4YO3YOYOYOYOYO2YOYO2YO6Y2OYO2Y2OYOYO2YOYOYOYOYOYO2YOY2O2YO2YO2YO2YOYOYO,10,1.25e+18,cR
513,YO2YOYOY2OYOYO2YOY2O6YOYO2YOY2O2YO2Y2OYO2YO2YOYO2YOYO5YO2YO2YO2YOYOY2O2YO,YOY2O2YO2YOYOY2OYOYO2YOYO2YO2YOYO2YOYO2Y2O6YOYO5YO2YO2YO2YOYOY2O2YOYO2Y2O,3,1.25e+18,cR
514,YO2YOYOY2OYOYO2YOY2O6YOYO2YOY2O2YO2Y2OYO2YO2YOYO2YOYO5YO2YO2YO2YOYOY2O2YO,YOYO2YOYOY2OYOYO2YO2YOYO2YOYO2YO2YOY2O2YO2Y2OYO2YO5YO2Y2OYO2Y2OYOYO2YO2YO5,4,1.25e+18,cR
515,YO2YOYOY2OYOYO2YOY2O6YOYO2YOY2O2YO2Y2OYO2YO2YOYO2YOYO5YO2YO2YO2YOYOY2O2YO,YOYOYO2YOYOYOY2OY2O2YO6YOYO2YOYO2Y2O2YO2YO2YOYO2YOYO2Y2OYOYOY2O5YO2YO2YO2,3,1.25e+18,cR
516,YO2YOYOY2OYOYO2YOY2O6YOYO2YOY2O2YO2Y2OYO2YO2YOYO2YOYO5YO2YO2YO2YOYOY2O2YO,YOYO2YOYOYO2YOYO3Y2OYO5YOYOY2OYOYOYO2YOYOYO2YOYOYO2YO4YO3YO2Y2O2YO2YOY2O2,9,1.25e+18,cR
517,YO2YOYOY2OYOYO2YOY2O6YOYO2YOY2O2YO2Y2OYO2YO2YOYO2YOYO5YO2YO2YO2YOYOY2O2YO,YO3Y,7,2e+19,cR
518,YO2YOYOY2OYOYO2YOY2O6YOYO2YOY2O2YO2Y2OYO2YO2YOYO2YOYO5YO2YO2YO2YOYOY2O2YO,YO2YOYOY2OYOYO2YOY2O6YOYO2YOY2O2YO2Y2OYO2YO2YOYO2YOYO5YO2YO2YO2YOYOY2O2YO,9,1.25e+18,cR
519,YO2YOYOY2OYOYO2YOY2O6YOYO2YOY2O2YO2Y2OYO2YO2YOYO2YOYO5YO2YO2YO2YOYOY2O2YO,YO3YO2YO2YO2YO3YO2YO2YO2YO2YO4YO2YOY2OYOYO2YO2Y4OYOYO2YO3Y2OY2OYO3Y2O2YO,10,1.25e+18,cR
520,YO2YOYOY2OYOYO2YOY2O6YOYO2YOY2O2YO2Y2OYO2YO2YOYO2YOYO5YO2YO2YO2YOYOY2O2YO,YO3YOYOY2OYOYO2YOY2O5YOYO2YOY2O2YO2Y2OYO2YO2YOYO2YOYO5YO2YO2YO2YOYOY2O2YO,1,1.25e+18,cR
521,YO2YOYOY2OYOYO2YOY2O6YOYO2YOY2O2YO2Y2OYO2YO2YOYO2YOYO5YO2YO2YO2YOYOY2O2YO,YOYO2,7,2e+19,cR
522,YO2YOYOY2OYOYO2YOY2O6YOYO2YOY2O2YO2Y2OYO2YO2YOYO2YOYO5YO2YO2YO2YOYOY2O2YO,YO2YO,6,2e+19,cR
523,YO2YOYOY2OYOYO2YOY2O6YOYO2YOY2O2YO2Y2OYO2YO2YOYO2YOYO5YO2YO2YO2YOYOY2O2YO,YO2YOYOY2OYOYO2YOY2O6YOYO2YOY2O2YO2Y2OYO2YO2YOYO2YOYO5YO2YO2YO2YOYOY2O2YO,3,1.25e+18,cR
524,YO2YOYOY2OYOYO2YOY2O6YOYO2YOY2O2YO2Y2OYO2YO2YOYO2YOYO5YO2YO2YO2YOYOY2O2YO,YO2YO2YO2Y2O2YOYOYOYO2YO6YOYO2YO3YO2YOYOYO2YOY2OY2OYOYO4YOY2O2YO2YOYOY2O2,10,1.25e+18,cR
525,YO2YOYOY2OYOYO2YOY2O6YOYO2YOY2O2YO2Y2OYO2YO2YOYO2YOYO5YO2YO2YO2YOYOY2O2YO,YOYO2YOYO2,7,1e+19,cR
526,YO2YOYOY2OYOYO2YOY2O6YOYO2YOY2O2YO2Y2OYO2YO2YOYO2YOYO5YO2YO2YO2YOYOY2O2YO,O4Y4OYOYOYO2Y4O6YOYO2YOYO2YO2Y2OYO4YOYO3YO2Y2O5Y2O2YO3YOY2O2Y2O,10,1.25e+18,cR
527,YO2YOYOY2OYOYO2YOY2O6YOYO2YOY2O2YO2Y2OYO2YO2YOYO2YOYO5YO2YO2YO2YOYOY2O2YO,YO4YOYOYOYO2YO3YO2YOYOYO5YOY4O3Y3OY2O3YO2YOYO3YO2YO2YOYOYOYO2YOYOYO2,10,1.25e+18,cR
528,YO2YOYOY2OYOYO2YOY2O6YOYO2YOY2O2YO2Y2OYO2YO2YOYO2YOYO5YO2YO2YO2YOYOY2O2YO,YO3Y3OYOY2O6YO2YOYOYOYO3YO2Y2OYO2YOYO3YOYOY2O3YO2Y2O2Y2O2YO2YO2YO2,6,1.3333333333333332e+18,cR
529,YO2YOYOY2OYOYO2YOY2O6YOYO2YOY2O2YO2Y2OYO2YO2YOYO2YOYO5YO2YO2YO2YOYOY2O2YO,O2Y4O2YOY2OYO3Y5O4YO3YO3YO2YO2Y2O3YO2YO3YO6YO2YO2YO2YOYOY2O2Y3O,9,1.25e+18,cR
530,YO2YOYOY2OYOYO2YOY2O6YOYO2YOY2O2YO2Y2OYO2YO2YOYO2YOYO5YO2YO2YO2YOYOY2O2YO,YOYO2Y2OYOYO2YO2YO5YO2YO3YOYO2YO2YOY2O2YO2Y2OYO2YOYO4YO2Y2OYO2YOYOY2OYOYO2,2,1.25e+18,cR
531,YO2YOYOY2OYOYO2YOY2O6YOYO2YOY2O2YO2Y2OYO2YO2YOYO2YOYO5YO2YO2YO2YOYOY2O2YO,YO2Y2OYO2YO5YO2Y2O2YOYO2YOYO2YO2YOY2O2YOYO2Y2OYOYO2YO2YO5YOYO2YOYOY2OYOYO2,4,1.25e+18,cR
532,YO2YOYOY2OYOYO2YOY2O6YOYO2YOY2O2YO2Y2OYO2YO2YOYO2YOYO5YO2YO2YO2YOYOY2O2YO,YO3Y2OYO2YOYO2YO2Y2O3YO5YO2YOYO2Y2O3YO2YO2Y2O2YOYOYOYO2YO3YOYOYOYO2Y2OYOY,10,1.25e+18,cR
533,YO2YOYOY2OYOYO2YOY2O6YOYO2YOY2O2YO2Y2OYO2YO2YOYO2YOYO5YO2YO2YO2YOYOY2O2YO,YO2Y2OYOY3O2Y2OYOYOY3O7Y2O2YOY2O2Y3O3YO6YO9YO2YOYOYOYOY2O2YO,9,1.25e+18,cR
534,YO2YOYOY2OYOYO2YOY2O6YOYO2YOY2O2YO2Y2OYO2YO2YOYO2YOYO5YO2YO2YO2YOYOY2O2YO,YO2YOYOY3OYOYO2YOY2O6YOYO2YOY2O2YO2Y2OYO2YO2YOYO3YO5YO2YO2YO2YOYOY2O2YO,1,1.25e+18,cR
535,YO2YOYOY2OYOYO2YOY2O6YOYO2YOY2O2YO2Y2OYO2YO2YOYO2YOYO5YO2YO2YO2YOYOY2O2YO,YO2YOYOY2OYOYO2YOY2O6YOYO2YOY2O2YO2Y2OYO2YO2YOYO2YOYO5YO2YO2YO2YOYOY2O2YO,1,1.25e+18,cR
536,YO2YOYOY2OYOYO2YOY2O6YOYO2YOY2O2YO2Y2OYO2YO2YOYO2YOYO5YO2YO2YO2YOYOY2O2YO,Y2O3YOYOYOYOYO4Y2O2YOYOYO2YOYO3,7,2.857142857142857e+18,cR
537,YO2YOYOY2OYOYO2YOY2O6YOYO2YOY2O2YO2Y2OYO2YO2YOYO2YOYO5YO2YO2YO2YOYOY2O2YO,YOYO2Y2OYOYO5YO2YO2YO2YOYO2YOYO2YO2YOY2O2YO2Y2OYO2YO5YO2Y2OYO2YOYOY2OYOYO2,2,1.25e+18,cR
538,YO2YOYOY2OYOYO2YOY2O6YOYO2YOY2O2YO2Y2OYO2YO2YOYO2YOYO5YO2YO2YO2YOYOY2O2YO,YO6YOY2OYOYO2YOYOY2O4YO2YO3YOYO2YO2YOYOYOYOYOY2O2Y2O2YOYOYO3YOYO2YO2YOYO,9,1.25e+18,cR
539,YO2YOYOY2OYOYO2YOY2O6YOYO2YOY2O2YO2Y2OYO2YO2YOYO2YOYO5YO2YO2YO2YOYOY2O2YO,YOYOY3O2Y2OYOYO3Y4O4Y3O6YO2YO2Y5O5Y2OYO3Y2O10YO3Y2O2YO,10,1.25e+18,cR
540,YO2YOYOY2OYOYO2YOY2O6YOYO2YOY2O2YO2Y2OYO2YO2YOYO2YOYO5YO2YO2YO2YOYOY2O2YO,YO2YOYO2YOYO2YO2YOY2O2YOYO2Y2OYOYO2YO2YO5YO2Y2OYO2YO5YO2Y2OYO2YOYOY2OYOYO2,4,1.25e+18,cR
541,YO2YOYOY2OYOYO2YOY2O6YOYO2YOY2O2YO2Y2OYO2YO2YOYO2YOYO5YO2YO2YO2YOYOY2O2YO,YOYO2Y2O2YO2YO2,6,6.666666666666667e+18,cR
542,YO2YOYOY2OYOYO2YOY2O6YOYO2YOY2O2YO2Y2OYO2YO2YOYO2YOYO5YO2YO2YO2YOYOY2O2YO,YOYO2Y2OYOYO2YO2YO5YO2YOYO2YOYO2YO2YOY2O2YO2Y2OYO2YO5YO2Y2OYO2YOYOY2OYOYO2,2,1.25e+18,cR
543,YO2YOYOY2OYOYO2YOY2O6YOYO2YOY2O2YO2Y2OYO2YO2YOYO2YOYO5YO2YO2YO2YOYOY2O2YO,YO3YOYOY2OYOY2O2YO2YO4YOY2OYO3YO2YOYO2Y2O2Y2O2YO2YO2YO5YOYOYO2YOYO2Y2O2YO,9,1.25e+18,cR
544,YO2YOYOY2OYOYO2YOY2O6YOYO2YOY2O2YO2Y2OYO2YO2YOYO2YOYO5YO2YO2YO2YOYOY2O2YO,YO2YO2YO2Y2OYOYOYOYO2YO2YO2YOYO2YO2YO2YO,7,2.5e+18,cR
545,YO2YOYOY2OYOYO2YOY2O6YOYO2YOY2O2YO2Y2OYO2YO2YOYO2YOYO5YO2YO2YO2YOYOY2O2YO,YOYO2Y2OYOYO2YO2YO5YO2Y2OYO2YO5YO2Y2O2YOYO2YOYO2YO2YOY2O2YOYO2YOYOY2OYOYO2,4,1.25e+18,cR
546,YO2YOYOY2OYOYO2YOY2O6YOYO2YOY2O2YO2Y2OYO2YO2YOYO2YOYO5YO2YO2YO2YOYOY2O2YO,YO2Y2OYOY4OYOYO2YOY2O4Y2O2YO3YO3YO2Y2OYO2YO3YOYO2YO5YO2YO6Y3O2Y2O,9,1.25e+18,cR
547,YO2YOYOY2OYOYO2YOY2O6YOYO2YOY2O2YO2Y2OYO2YO2YOYO2YOYO5YO2YO2YO2YOYOY2O2YO,YO2YO,6,2e+19,cR
548,YO2YOYOY2OYOYO2YOY2O6YOYO2YOY2O2YO2Y2OYO2YO2YOYO2YOYO5YO2YO2YO2YOYOY2O2YO,YO2YOYOYO2YO2YO,6,6.666666666666667e+18,cR
549,YO2YOYOY2OYOYO2YOY2O6YOYO2YOY2O2YO2Y2OYO2YO2YOYO2YOYO5YO2YO2YO2YOYOY2O2YO,YO2YO,6,2e+19,cR
550,YO2YOYOY2OYOYO2YOY2O6YOYO2YOY2O2YO2Y2OYO2YO2YOYO2YOYO5YO2YO2YO2YOYOY2O2YO,YO2YOYOY2OYOYO2YOY2O6YOYO2YOY2O2YO2Y2OYO2YO2YOYO2YOYO5YO2YO2YO2YOYOY2O2YO,1,1.25e+18,cR
551,YO2YOYOY2OYOYO2YOY2O6YOYO2YOY2O2YO2Y2OYO2YO2YOYO2YOYO5YO2YO2YO2YOYOY2O2YO,YO2YOYOY2OYOYO2YOY2O6YOYO2YOY2O2YO2Y2OYO2YO2YOYO2YOYO5YO2YO2YO2YOYOY2O2YO,1,1.25e+18,cR
552,YO2YOYOY2OYOYO2YOY2O6YOYO2YOY2O2YO2Y2OYO2YO2YOYO2YOYO5YO2YO2YO2YOYOY2O2YO,YOYO2Y2O2YOYO2YOYO3YO2YOYOYO2YO2YOYOYO2,6,2.5e+18,cR
553,YO2YOYOY2OYOYO2YOY2O6YOYO2YOY2O2YO2Y2OYO2YO2YOYO2YOYO5YO2YO2YO2YOYOY2O2YO,YOYOYO2YOYOYOY2OY2O2YO6YOYO2YOYO2Y2O2YO2YO2YOYO2YOYO2Y2OYOYOY2O5YO2YO2YO2,3,1.25e+18,cR
554,YO2YOYOY2OYOYO2YOY2O6YOYO2YOY2O2YO2Y2OYO2YO2YOYO2YOYO5YO2YO2YO2YOYOY2O2YO,Y2O2YO2YO2,6,1e+19,cR
555,YO2YOYOY2OYOYO2YOY2O6YOYO2YOY2O2YO2Y2OYO2YO2YOYO2YOYO5YO2YO2YO2YOYOY2O2YO,YOYO2Y2OYO2YO2YO2YO5YO2YOYO2YOYO2YO2YOY2O2YOY2OYO2YO5YO2Y2OYO2YOYOY2OYOYO2,2,1.25e+18,cR
556,YO2YOYOY2OYOYO2YOY2O6YOYO2YOY2O2YO2Y2OYO2YO2YOYO2YOYO5YO2YO2YO2YOYOY2O2YO,YOYO2Y2OYOYO2YO2YO5YO2YOYO2YOYO2YO2YOYO2YO2Y2OYO2YO5YO2Y2OYO2YOYOY2OYOY2O2,2,1.25e+18,cR
557,YO2YOYOY2OYOYO2YOY2O6YOYO2YOY2O2YO2Y2OYO2YO2YOYO2YOYO5YO2YO2YO2YOYOY2O2YO,YOYO2Y2OYOYO2YO2YO5YO2Y2OYO2YO5YO2Y2O2YOYO2YOYO2YO2YOY2O2YOYO2YOYOY2OYOYO2,4,1.25e+18,cR
558,YO2YOYOY2OYOYO2YOY2O6YOYO2YOY2O2YO2Y2OYO2YO2YOYO2YOYO5YO2YO2YO2YOYOY2O2YO,YO2Y2OYOY2OY2O2YO2Y3O4YO2YOY2O3Y4O2YO2Y3O2YO3Y2OYO3YO7YO3YO3YO3,10,1.25e+18,cR
559,YO2YOYOY2OYOYO2YOY2O6YOYO2YOY2O2YO2Y2OYO2YO2YOYO2YOYO5YO2YO2YO2YOYOY2O2YO,YO6YOYO2YOYO2YOYOYOY2O4YO2YO2YOYOYOYO2Y3OYO2Y3O2YO4YO2YOYO2YOYOYOYO2YO,9,1.25e+18,cR
560,YO2YOYOY2OYOYO2YOY2O6YOYO2YOY2O2YO2Y2OYO2YO2YOYO2YOYO5YO2YO2YO2YOYOY2O2YO,YO2YOYOYOYO3YO3YOYO2YOY,7,4e+18,cR
561,YO2YOYOY2OYOYO2YOY2O6YOYO2YOY2O2YO2Y2OYO2YO2YOYO2YOYO5YO2YO2YO2YOYOY2O2YO,OYOY2O2Y2OYOYOYO2Y3O2YO2YO3YO3Y2O2Y2O2Y6O3YO2YO4Y2O5YO2Y2O5YO4,10,1.25e+18,cR
562,YO2YOYOY2OYOYO2YOY2O6YOYO2YOY2O2YO2Y2OYO2YO2YOYO2YOYO5YO2YO2YO2YOYOY2O2YO,YO2Y2O2Y2O4YOY3O2YO2YO2YOYO2YOY2O2YO2Y5O5YOYO3YO5YO6YOY2OY3O3,10,1.25e+18,cR
563,YO2YOYOY2OYOYO2YOY2O6YOYO2YOY2O2YO2Y2OYO2YO2YOYO2YOYO5YO2YO2YO2YOYOY2O2YO,YO3YO2Y2O2Y2O2YO2YOYOYOYO3YOYOYOYO2YOYOYO3,7,2.2222222222222223e+18,cR
564,YO2YOYOY2OYOYO2YOY2O6YOYO2YOY2O2YO2Y2OYO2YO2YOYO2YOYO5YO2YO2YO2YOYOY2O2YO,YO2YOYOY2OYOYO2YOY2O6YOYO2YOY2O2YO2Y2OYO2YO2YOYO2YOYO5YO2YO2YO2YOYOY2O2YO,3,1.25e+18,cR
565,YO2YOYOY2OYOYO2YOY2O6YOYO2YOY2O2YO2Y2OYO2YO2YOYO2YOYO5YO2YO2YO2YOYOY2O2YO,YOYO2Y2OYOYO2YO2YO5YOYO2YOYOY2OYOYO2YO2Y2OYO2YO5YO2Y2O2YOYO2YOYO2YO2YOY2O2,4,1.25e+18,cR
566,YO2YOYOY2OYOYO2YOY2O6YOYO2YOY2O2YO2Y2OYO2YO2YOYO2YOYO5YO2YO2YO2YOYOY2O2YO,YOYO2YOYOY2OYOYO2YO2YOYO2YOYO2YO2YOY2O2YO2Y2OYO2YO5YO2Y2OYO2Y2OYOYO2YO2YO5,4,1.25e+18,cR
567,YO2YOYOY2OYOYO2YOY2O6YOYO2YOY2O2YO2Y2OYO2YO2YOYO2YOYO5YO2YO2YO2YOYOY2O2YO,YO2YOYOY2OYOYO2YOY2O6YOYO2YOY2O2YO2Y2OYO2YO2YOYO2YOYO5YO2YO2YO2YOYOY2O2YO,3,1.25e+18,cR
568,YO2YOYOY2OYOYO2YOY2O6YOYO2YOY2O2YO2Y2OYO2YO2YOYO2YOYO5YO2YO2YO2YOYOY2O2YO,YO3YOYOY2OYOYO2YOY2O5YOYO2YOY2O2YO2Y2OYO2YO2YOYO2YOYO5YO2YO2YO2YOYOY2O2YO,1,1.25e+18,cR
569,YO2YOYOY2OYOYO2YOY2O6YOYO2YOY2O2YO2Y2OYO2YO2YOYO2YOYO5YO2YO2YO2YOYOY2O2YO,YO3Y,7,2e+19,cR
570,YO2YOYOY2OYOYO2YOY2O6YOYO2YOY2O2YO2Y2OYO2YO2YOYO2YOYO5YO2YO2YO2YOYOY2O2YO,YO2YO3YO3YOYOYOYO2YO2YO2YO4YO2Y3O2YO2YOYOYO2Y2OYOYOY2OYOYOYOYO2YO3YO2YOYO2,10,1.25e+18,cR
571,YO2YOYOY2OYOYO2YOY2O6YOYO2YOY2O2YO2Y2OYO2YO2YOYO2YOYO5YO2YO2YO2YOYOY2O2YO,YO2Y3O2YO2YO2YOYO3,7,5e+18,cR
572,YO2YOYOY2OYOYO2YOY2O6YOYO2YOY2O2YO2Y2OYO2YO2YOYO2YOYO5YO2YO2YO2YOYOY2O2YO,YOYOYOY2OYOYO2YOY2O6YOYO2YOY2O2YO2Y2OYO2YO2YOYO2YOYO5YO2YO2YO2YOYOY2O3YO,1,1.25e+18,cR
573,YO2YOYOY2OYOYO2YOY2O6YOYO2YOY2O2YO2Y2OYO2YO2YOYO2YOYO5YO2YO2YO2YOYOY2O2YO,YOYO2Y2OYOYO2YO2YO5YO2YOYO2YOYO2YO2YOY2O2YO2Y2OYO2YO5YO2Y2OYO2YOYOY2OYOYO2,2,1.25e+18,cR
574,YO2YOYOY2OYOYO2YOY2O6YOYO2YOY2O2YO2Y2OYO2YO2YOYO2YOYO5YO2YO2YO2YOYOY2O2YO,YO2YOYOY2OYOYO2YOY2O6YOYO2YOY2O2YO2Y3OYO2YO2YOYO2YOYO5YO2YO2YO2YO2Y2O2YO,9,1.25e+18,cR
575,YO2YOYOY2OYOYO2YOY2O6YOYO2YOY2O2YO2Y2OYO2YO2YOYO2YOYO5YO2YO2YO2YOYOY2O2YO,YOY2O2YO2YOYOY2OYOYO2YOYO2YO2YOYO2YOYO2Y2O6YOYO5YO2YO2YO2YOYOY2O2YOYO2Y2O,3,1.25e+18,cR
576,YO2YOYOY2OYOYO2YOY2O6YOYO2YOY2O2YO2Y2OYO2YO2YOYO2YOYO5YO2YO2YO2YOYOY2O2YO,YOYO2Y2OYOYO2YO2YO5YOYO2YOYOY2OYOYO2YO2Y2OYO2YO5YO2Y2O2YOYO2YOYO2YO2YOY2O2,4,1.25e+18,cR
577,YO2YOYOY2OYOYO2YOY2O6YOYO2YOY2O2YO2Y2OYO2YO2YOYO2YOYO5YO2YO2YO2YOYOY2O2YO,YOYOYOYOYO2YO2YO2YO2YO2YOYO3YOYOYOYO2YO2YO2YOYO2YO2YO2YOYO3YOYO2Y2OYOYO2YOY2O2,7,1.25e+18,cR
578,YO2YOYOY2OYOYO2YOY2O6YOYO2YOY2O2YO2Y2OYO2YO2YOYO2YOYO5YO2YO2YO2YOYOY2O2YO,YO2YOYOY2OYOYO2YOY2O6YOYO3YOY2O2YO2Y2OYO2YO2YOYO2YOYO4YO2YO2YO2YOYOY2O2YO,1,1.25e+18,cR
